appid,appName,avgList_date,avgList_value,list_date,list_value,versionDate,version,date
1479814602,央视频-看奥运全赛程直播,1694188800000,27023,1694188800000,10165,,,
1479814602,央视频-看奥运全赛程直播,1694102400000,27023,1694102400000,8803,,,
1479814602,央视频-看奥运全赛程直播,1694016000000,27023,1694016000000,9871,,,
1479814602,央视频-看奥运全赛程直播,1693929600000,27023,1693929600000,10212,,,
1479814602,央视频-看奥运全赛程直播,1693843200000,27023,1693843200000,14010,,,
1479814602,央视频-看奥运全赛程直播,1693756800000,27023,1693756800000,22478,,,
1479814602,央视频-看奥运全赛程直播,1693670400000,27023,1693670400000,38700,,,
1479814602,央视频-看奥运全赛程直播,1693584000000,27023,1693584000000,134762,,,
1479814602,央视频-看奥运全赛程直播,1693497600000,27023,1693497600000,58494,,,
1479814602,央视频-看奥运全赛程直播,1693411200000,27023,1693411200000,25328,,,
1479814602,央视频-看奥运全赛程直播,1693324800000,27023,1693324800000,9540,,,
1479814602,央视频-看奥运全赛程直播,1693238400000,27023,1693238400000,9994,,,
1479814602,央视频-看奥运全赛程直播,1693152000000,27023,1693152000000,12754,,,
1479814602,央视频-看奥运全赛程直播,1693065600000,27023,1693065600000,15189,,,
1479814602,央视频-看奥运全赛程直播,1692979200000,27023,1692979200000,12297,,,
1479814602,央视频-看奥运全赛程直播,1692892800000,27023,1692892800000,9244,,,
1479814602,央视频-看奥运全赛程直播,1692806400000,27023,1692806400000,9346,,,
1479814602,央视频-看奥运全赛程直播,1692720000000,27023,1692720000000,10273,,,
1479814602,央视频-看奥运全赛程直播,1692633600000,27023,1692633600000,10643,,,
1479814602,央视频-看奥运全赛程直播,1692547200000,27023,1692547200000,12130,,,
1479814602,央视频-看奥运全赛程直播,1692460800000,27023,1692460800000,11502,,,
1479814602,央视频-看奥运全赛程直播,1692374400000,27023,1692374400000,10195,,,
1479814602,央视频-看奥运全赛程直播,1692288000000,27023,1692288000000,9091,,,
1479814602,央视频-看奥运全赛程直播,1692201600000,27023,1692201600000,9852,,,
1479814602,央视频-看奥运全赛程直播,1692115200000,27023,1692115200000,10398,,,
1479814602,央视频-看奥运全赛程直播,1692028800000,27023,1692028800000,11599,,,
1479814602,央视频-看奥运全赛程直播,1691942400000,27023,1691942400000,13333,,,
1479814602,央视频-看奥运全赛程直播,1691856000000,27023,1691856000000,14463,,,
1479814602,央视频-看奥运全赛程直播,1691769600000,27023,1691769600000,11424,,,
1479814602,央视频-看奥运全赛程直播,1691683200000,27023,1691683200000,9150,,,
1479814602,央视频-看奥运全赛程直播,1691596800000,27023,1691596800000,9518,,,
1479814602,央视频-看奥运全赛程直播,1691510400000,27023,1691510400000,11030,,,
