appid,appName,avgList_date,avgList_value,list_date,list_value,versionDate,version,date
6451407032,红果短剧-海量热门短剧随心看,1695484800000,97259,1695484800000,51866,,,
6451407032,红果短剧-海量热门短剧随心看,1695398400000,97259,1695398400000,46538,,,
6451407032,红果短剧-海量热门短剧随心看,1695312000000,97259,1695312000000,51029,,,
6451407032,红果短剧-海量热门短剧随心看,1695225600000,97259,1695225600000,49877,,,
6451407032,红果短剧-海量热门短剧随心看,1695139200000,97259,1695139200000,35944,,,
6451407032,红果短剧-海量热门短剧随心看,1695052800000,97259,1695052800000,33108,,,
6451407032,红果短剧-海量热门短剧随心看,1694966400000,97259,1694966400000,32035,,,
6451407032,红果短剧-海量热门短剧随心看,1694880000000,97259,1694880000000,30999,,,
6451407032,红果短剧-海量热门短剧随心看,1694793600000,97259,1694793600000,26459,,,
6451407032,红果短剧-海量热门短剧随心看,1694707200000,97259,1694707200000,26350,,,
6451407032,红果短剧-海量热门短剧随心看,1694620800000,97259,1694620800000,27175,,,
6451407032,红果短剧-海量热门短剧随心看,1694534400000,97259,1694534400000,36589,,,
6451407032,红果短剧-海量热门短剧随心看,1694448000000,97259,1694448000000,26824,,,
6451407032,红果短剧-海量热门短剧随心看,1694361600000,97259,1694361600000,26029,,,
6451407032,红果短剧-海量热门短剧随心看,1694275200000,97259,1694275200000,27130,,,
6451407032,红果短剧-海量热门短剧随心看,1694188800000,97259,1694188800000,27833,,,
6451407032,红果短剧-海量热门短剧随心看,1694102400000,97259,1694102400000,27326,,,
6451407032,红果短剧-海量热门短剧随心看,1694016000000,97259,1694016000000,28151,,,
6451407032,红果短剧-海量热门短剧随心看,1693929600000,97259,1693929600000,15215,,,
6451407032,红果短剧-海量热门短剧随心看,1693843200000,97259,1693843200000,16478,,,
6451407032,红果短剧-海量热门短剧随心看,1693756800000,97259,1693756800000,19299,,,
6451407032,红果短剧-海量热门短剧随心看,1693670400000,97259,1693670400000,23385,,,
6451407032,红果短剧-海量热门短剧随心看,1693584000000,97259,1693584000000,27691,,,
6451407032,红果短剧-海量热门短剧随心看,1693497600000,97259,1693497600000,24651,,,
6451407032,红果短剧-海量热门短剧随心看,1693411200000,97259,1693411200000,27097,,,
6451407032,红果短剧-海量热门短剧随心看,1693324800000,97259,1693324800000,31630,,,
6451407032,红果短剧-海量热门短剧随心看,1693238400000,97259,1693238400000,31338,,,
6451407032,红果短剧-海量热门短剧随心看,1693152000000,97259,1693152000000,31697,,,
6451407032,红果短剧-海量热门短剧随心看,1693065600000,97259,1693065600000,32674,,,
6451407032,红果短剧-海量热门短剧随心看,1692979200000,97259,1692979200000,35980,,,
6451407032,红果短剧-海量热门短剧随心看,1692892800000,97259,1692892800000,46324,,,
6451407032,红果短剧-海量热门短剧随心看,1692806400000,97259,1692806400000,54048,,,
6451407032,红果短剧-海量热门短剧随心看,1692720000000,97259,1692720000000,50301,,,
6451407032,红果短剧-海量热门短剧随心看,1692633600000,97259,1692633600000,26678,,,
6451407032,红果短剧-海量热门短剧随心看,1692547200000,97259,1692547200000,27999,,,
6451407032,红果短剧-海量热门短剧随心看,1692460800000,97259,1692460800000,26877,,,
6451407032,红果短剧-海量热门短剧随心看,1692374400000,97259,1692374400000,19116,,,
6451407032,红果短剧-海量热门短剧随心看,1692288000000,97259,1692288000000,13736,,,
6451407032,红果短剧-海量热门短剧随心看,1692201600000,97259,1692201600000,4450,,,
6451407032,红果短剧-海量热门短剧随心看,1692115200000,97259,1692115200000,2748,,,
6451407032,红果短剧-海量热门短剧随心看,1692028800000,97259,1692028800000,1064,,,
6451407032,红果短剧-海量热门短剧随心看,1691942400000,97259,1691942400000,0,,,
6451407032,红果短剧-海量热门短剧随心看,1691856000000,97259,1691856000000,0,,,
6451407032,红果短剧-海量热门短剧随心看,1691769600000,97259,1691769600000,0,,,
6451407032,红果短剧-海量热门短剧随心看,1691683200000,97259,1691683200000,0,,,
6451407032,红果短剧-海量热门短剧随心看,1691596800000,97259,1691596800000,0,,,
6451407032,红果短剧-海量热门短剧随心看,1691510400000,97259,1691510400000,0,,,
